rule::fd44b0424685eb04	breakpoint_table	FCR	Sorceress (Lightning / Chain Lightning)	Sorceress (Lightning / Chain Lightning) FCR breakpoint table	"{""breakpoints"": [{""frames"": 19, ""value"": 0}, {""frames"": 18, ""value"": 7}, {""frames"": 17, ""value"": 15}, {""frames"": 16, ""value"": 23}, {""frames"": 15, ""value"": 35}, {""frames"": 14, ""value"": 52}, {""frames"": 13, ""value"": 78}, {""frames"": 12, ""value"": 117}, {""frames"": 11, ""value"": 194}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::6be11a71f26a34cb	breakpoint_table	FHR	Amazon	Amazon FHR breakpoint table	"{""breakpoints"": [{""frames"": 11, ""value"": 0}, {""frames"": 10, ""value"": 6}, {""frames"": 9, ""value"": 13}, {""frames"": 8, ""value"": 20}, {""frames"": 7, ""value"": 32}, {""frames"": 6, ""value"": 52}, {""frames"": 5, ""value"": 86}, {""frames"": 4, ""value"": 174}, {""frames"": 3, ""value"": 600}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::10b3886ce1e82812	breakpoint_table	FHR	Assassin	Assassin FHR breakpoint table	"{""breakpoints"": [{""frames"": 9, ""value"": 0}, {""frames"": 8, ""value"": 7}, {""frames"": 7, ""value"": 15}, {""frames"": 6, ""value"": 27}, {""frames"": 5, ""value"": 48}, {""frames"": 4, ""value"": 86}, {""frames"": 3, ""value"": 200}, {""frames"": 2, ""value"": 4680}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::c5be463d42edb057	breakpoint_table	FHR	Barbarian	Barbarian FHR breakpoint table	"{""breakpoints"": [{""frames"": 9, ""value"": 0}, {""frames"": 8, ""value"": 7}, {""frames"": 7, ""value"": 15}, {""frames"": 6, ""value"": 27}, {""frames"": 5, ""value"": 48}, {""frames"": 4, ""value"": 86}, {""frames"": 3, ""value"": 200}, {""frames"": 2, ""value"": 4680}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::2b36e29e1fd9b0fc	breakpoint_table	FHR	Druid ( Werebear)	Druid ( Werebear) FHR breakpoint table	"{""breakpoints"": [{""frames"": 13, ""value"": 0}, {""frames"": 12, ""value"": 5}, {""frames"": 11, ""value"": 10}, {""frames"": 10, ""value"": 16}, {""frames"": 9, ""value"": 24}, {""frames"": 8, ""value"": 37}, {""frames"": 7, ""value"": 54}, {""frames"": 6, ""value"": 86}, {""frames"": 5, ""value"": 152}, {""frames"": 4, ""value"": 360}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::218810585d61795a	breakpoint_table	FHR	Druid ( Werewolf)	Druid ( Werewolf) FHR breakpoint table	"{""breakpoints"": [{""frames"": 7, ""value"": 0}, {""frames"": 6, ""value"": 9}, {""frames"": 5, ""value"": 20}, {""frames"": 4, ""value"": 42}, {""frames"": 3, ""value"": 86}, {""frames"": 2, ""value"": 280}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::778ce1d70e63f966	breakpoint_table	FHR	Druid Hit by a 1-handed weapon or 2-handed sword held in one hand	Druid Hit by a 1-handed weapon or 2-handed sword held in one hand FHR breakpoint table	"{""breakpoints"": [{""frames"": 14, ""value"": 0}, {""frames"": 13, ""value"": 3}, {""frames"": 12, ""value"": 7}, {""frames"": 11, ""value"": 13}, {""frames"": 10, ""value"": 19}, {""frames"": 9, ""value"": 29}, {""frames"": 8, ""value"": 42}, {""frames"": 7, ""value"": 63}, {""frames"": 6, ""value"": 99}, {""frames"": 5, ""value"": 174}, {""frames"": 4, ""value"": 456}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::94fda65772b2f32c	breakpoint_table	FHR	Druid Hit by any other weapon	Druid Hit by any other weapon FHR breakpoint table	"{""breakpoints"": [{""frames"": 13, ""value"": 0}, {""frames"": 12, ""value"": 5}, {""frames"": 11, ""value"": 10}, {""frames"": 10, ""value"": 16}, {""frames"": 9, ""value"": 26}, {""frames"": 8, ""value"": 39}, {""frames"": 7, ""value"": 56}, {""frames"": 6, ""value"": 86}, {""frames"": 5, ""value"": 152}, {""frames"": 4, ""value"": 377}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::d5296b2e8a2bedd2	breakpoint_table	FHR	Necromancer	Necromancer FHR breakpoint table	"{""breakpoints"": [{""frames"": 13, ""value"": 0}, {""frames"": 12, ""value"": 5}, {""frames"": 11, ""value"": 10}, {""frames"": 10, ""value"": 16}, {""frames"": 9, ""value"": 26}, {""frames"": 8, ""value"": 39}, {""frames"": 7, ""value"": 56}, {""frames"": 6, ""value"": 86}, {""frames"": 5, ""value"": 152}, {""frames"": 4, ""value"": 377}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::ff06552c62d15136	breakpoint_table	FHR	Paladin	Paladin FHR breakpoint table	"{""breakpoints"": [{""frames"": 9, ""value"": 0}, {""frames"": 8, ""value"": 7}, {""frames"": 7, ""value"": 15}, {""frames"": 6, ""value"": 27}, {""frames"": 5, ""value"": 48}, {""frames"": 4, ""value"": 86}, {""frames"": 3, ""value"": 200}, {""frames"": 2, ""value"": 4680}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::22cb28610bde3094	breakpoint_table	FHR	Sorceress	Sorceress FHR breakpoint table	"{""breakpoints"": [{""frames"": 15, ""value"": 0}, {""frames"": 14, ""value"": 5}, {""frames"": 13, ""value"": 9}, {""frames"": 12, ""value"": 14}, {""frames"": 11, ""value"": 20}, {""frames"": 10, ""value"": 30}, {""frames"": 9, ""value"": 42}, {""frames"": 8, ""value"": 60}, {""frames"": 7, ""value"": 86}, {""frames"": 6, ""value"": 142}, {""frames"": 5, ""value"": 280}, {""frames"": 4, ""value"": 1480}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::bd0654d4eccc058f	breakpoint_table	FBR	Amazon Hit by a 1-handed weapon or 2-handed sword held in one hand	Amazon Hit by a 1-handed weapon or 2-handed sword held in one hand FBR breakpoint table	"{""breakpoints"": [{""frames"": 17, ""value"": 0}, {""frames"": 16, ""value"": 4}, {""frames"": 15, ""value"": 6}, {""frames"": 14, ""value"": 11}, {""frames"": 13, ""value"": 15}, {""frames"": 12, ""value"": 23}, {""frames"": 11, ""value"": 29}, {""frames"": 10, ""value"": 40}, {""frames"": 9, ""value"": 56}, {""frames"": 8, ""value"": 80}, {""frames"": 7, ""value"": 120}, {""frames"": 6, ""value"": 200}, {""frames"": 5, ""value"": 480}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::8c3740ab717de7ff	breakpoint_table	FBR	Amazon Hit by any other weapon	Amazon Hit by any other weapon FBR breakpoint table	"{""breakpoints"": [{""frames"": 5, ""value"": 0}, {""frames"": 4, ""value"": 13}, {""frames"": 3, ""value"": 32}, {""frames"": 2, ""value"": 86}, {""frames"": 1, ""value"": 600}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::89a4b47945f0882f	breakpoint_table	FBR	Assassin	Assassin FBR breakpoint table	"{""breakpoints"": [{""frames"": 5, ""value"": 0}, {""frames"": 4, ""value"": 13}, {""frames"": 3, ""value"": 32}, {""frames"": 2, ""value"": 86}, {""frames"": 1, ""value"": 600}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::fff2ec87f869e538	breakpoint_table	FBR	Barbarian	Barbarian FBR breakpoint table	"{""breakpoints"": [{""frames"": 7, ""value"": 0}, {""frames"": 6, ""value"": 9}, {""frames"": 5, ""value"": 20}, {""frames"": 4, ""value"": 42}, {""frames"": 3, ""value"": 86}, {""frames"": 2, ""value"": 280}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::45b39e93d9520aee	breakpoint_table	FBR	Druid	Druid FBR breakpoint table	"{""breakpoints"": [{""frames"": 11, ""value"": 0}, {""frames"": 10, ""value"": 6}, {""frames"": 9, ""value"": 13}, {""frames"": 8, ""value"": 20}, {""frames"": 7, ""value"": 32}, {""frames"": 6, ""value"": 52}, {""frames"": 5, ""value"": 86}, {""frames"": 4, ""value"": 174}, {""frames"": 3, ""value"": 600}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::44eaaeafd638aee0	breakpoint_table	FBR	Druid ( Werebear)	Druid ( Werebear) FBR breakpoint table	"{""breakpoints"": [{""frames"": 12, ""value"": 0}, {""frames"": 11, ""value"": 5}, {""frames"": 10, ""value"": 10}, {""frames"": 9, ""value"": 16}, {""frames"": 8, ""value"": 27}, {""frames"": 7, ""value"": 40}, {""frames"": 6, ""value"": 65}, {""frames"": 5, ""value"": 109}, {""frames"": 4, ""value"": 223}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::ecdaf444a3196089	breakpoint_table	FBR	Druid ( Werewolf)	Druid ( Werewolf) FBR breakpoint table	"{""breakpoints"": [{""frames"": 9, ""value"": 0}, {""frames"": 8, ""value"": 7}, {""frames"": 7, ""value"": 15}, {""frames"": 6, ""value"": 27}, {""frames"": 5, ""value"": 48}, {""frames"": 4, ""value"": 86}, {""frames"": 3, ""value"": 200}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::a5fd90e5416518c0	breakpoint_table	FBR	Necromancer	Necromancer FBR breakpoint table	"{""breakpoints"": [{""frames"": 11, ""value"": 0}, {""frames"": 10, ""value"": 6}, {""frames"": 9, ""value"": 13}, {""frames"": 8, ""value"": 20}, {""frames"": 7, ""value"": 32}, {""frames"": 6, ""value"": 52}, {""frames"": 5, ""value"": 86}, {""frames"": 4, ""value"": 174}, {""frames"": 3, ""value"": 600}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::165002a6e9d83a1b	breakpoint_table	FBR	Paladin (With Holy Shield)	Paladin (With Holy Shield) FBR breakpoint table	"{""breakpoints"": [{""frames"": 2, ""value"": 0}, {""frames"": 1, ""value"": 86}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::9b28e119415f979f	breakpoint_table	FBR	Paladin (Without Holy Shield)	Paladin (Without Holy Shield) FBR breakpoint table	"{""breakpoints"": [{""frames"": 5, ""value"": 0}, {""frames"": 4, ""value"": 13}, {""frames"": 3, ""value"": 32}, {""frames"": 2, ""value"": 86}, {""frames"": 1, ""value"": 600}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
rule::5b0ae732461e1149	breakpoint_table	FBR	Sorceress	Sorceress FBR breakpoint table	"{""breakpoints"": [{""frames"": 9, ""value"": 0}, {""frames"": 8, ""value"": 7}, {""frames"": 7, ""value"": 15}, {""frames"": 6, ""value"": 27}, {""frames"": 5, ""value"": 48}, {""frames"": 4, ""value"": 86}, {""frames"": 3, ""value"": 200}, {""frames"": 2, ""value"": 4680}]}"	https://diablo2.io/forums/character-info-t850955.html	0.95	True	"{""source_file"": ""breakpoints.jsonl""}"
cube::0	cube_recipe	other	Staff of Kings + Amulet of the Viper -> Horadric Staff	Staff of Kings + Amulet of the Viper -> Horadric Staff	"{""inputs"": [""msf"", ""vip""], ""modifiers"": {}, ""output"": ""hst""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::1	cube_recipe	other	Khalim's Flail + Khalim's Heart + Khalim's Eye + Khalim's Brain -> Khalim's Will	Khalim's Flail + Khalim's Heart + Khalim's Eye + Khalim's Brain -> Khalim's Will	"{""inputs"": [""qf1"", ""qhr"", ""qey"", ""qbr""], ""modifiers"": {}, ""output"": ""qf2""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::2	cube_recipe	other	Wirt's Leg + Tome of Town Portal -> Portal to The Secret Cow Level	Wirt's Leg + Tome of Town Portal -> Portal to The Secret Cow Level	"{""inputs"": [""leg"", ""tbk""], ""modifiers"": {}, ""output"": ""Cow Portal""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::3	cube_recipe	reroll_or_transform	3 Healing Potions (Any) + 3 Mana Potions (Any) + 1 Standard Gem (Any) -> Full Rejuvenation Potion	3 Healing Potions (Any) + 3 Mana Potions (Any) + 1 Standard Gem (Any) -> Full Rejuvenation Potion	"{""inputs"": [""\""hpot,qty=3\"""", ""\""mpot,qty=3\"""", ""gem2""], ""modifiers"": {}, ""output"": ""rvl""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::4	cube_recipe	reroll_or_transform	3 Healing Potions (Any) + 3 Mana Potions (Any)  + 1 Chipped Gem (Any) -> Rejuvenation Potion	3 Healing Potions (Any) + 3 Mana Potions (Any)  + 1 Chipped Gem (Any) -> Rejuvenation Potion	"{""inputs"": [""\""hpot,qty=3\"""", ""\""mpot,qty=3\"""", ""gem0""], ""modifiers"": {}, ""output"": ""rvs""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::5	cube_recipe	reroll_or_transform	3 Rejuvenation Potions -> Full Rejuvenation Potion	3 Rejuvenation Potions -> Full Rejuvenation Potion	"{""inputs"": [""\""rvs,qty=3\""""], ""modifiers"": {}, ""output"": ""rvl""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::6	cube_recipe	other	6 Perfect Gems (1 of each type) + 1 Magic Amulet -> Prismatic Amulet	6 Perfect Gems (1 of each type) + 1 Magic Amulet -> Prismatic Amulet	"{""inputs"": [""\""amu,mag\"""", ""gpv"", ""gpy"", ""gpb"", ""gpg"", ""gpr"", ""gpw""], ""modifiers"": {}, ""output"": ""\""amu,mag,pre=331\""""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::7	cube_recipe	other	1 Magic Ring + 1 Perfect Ruby + 1 Exploding Potion -> Garnet Ring	1 Magic Ring + 1 Perfect Ruby + 1 Exploding Potion -> Garnet Ring	"{""inputs"": [""\""rin,mag\"""", ""gpr"", ""opm""], ""modifiers"": {}, ""output"": ""\""rin,mag,pre=372\""""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::8	cube_recipe	other	1 Magic Ring + 1 Perfect Sapphire + 1 Thawing Potion -> Cobalt Ring	1 Magic Ring + 1 Perfect Sapphire + 1 Thawing Potion -> Cobalt Ring	"{""inputs"": [""\""rin,mag\"""", ""gpb"", ""wms""], ""modifiers"": {}, ""output"": ""\""rin,mag,pre=353\""""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::9	cube_recipe	reroll_or_transform	1 Magic Ring + 1 Perfect Topaz + 1 Rejuvenation Potion -> Coral Ring	1 Magic Ring + 1 Perfect Topaz + 1 Rejuvenation Potion -> Coral Ring	"{""inputs"": [""\""rin,mag\"""", ""gpy"", ""rvs""], ""modifiers"": {}, ""output"": ""\""rin,mag,pre=392\""""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::10	cube_recipe	other	1 Magic Ring + 1 Standard Emerald + 1 Antidote Potion -> Jade Ring	1 Magic Ring + 1 Standard Emerald + 1 Antidote Potion -> Jade Ring	"{""inputs"": [""\""rin,mag\"""", ""gpg"", ""yps""], ""modifiers"": {}, ""output"": ""\""rin,mag,pre=412\""""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::11	cube_recipe	other	1 Axe (Any) + 1 Dagger (Any) -> Throwing Axe	1 Axe (Any) + 1 Dagger (Any) -> Throwing Axe	"{""inputs"": [""axe"", ""knif""], ""modifiers"": {}, ""output"": ""\""tax,nor\""""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::12	cube_recipe	other	1 Spear (Any) + 1 Arrows -> Javelins	1 Spear (Any) + 1 Arrows -> Javelins	"{""inputs"": [""spea"", ""aqv""], ""modifiers"": {}, ""output"": ""\""jav,nor\""""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::13	cube_recipe	other	3 Magic Rings -> Magic Amulet	3 Magic Rings -> Magic Amulet	"{""inputs"": [""\""rin,mag,qty=3\""""], ""modifiers"": {}, ""output"": ""\""amu,mag\""""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::14	cube_recipe	other	3 Magic Amulets -> Magic Ring	3 Magic Amulets -> Magic Ring	"{""inputs"": [""\""amu,mag,qty=3\""""], ""modifiers"": {}, ""output"": ""\""rin,mag\""""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::15	cube_recipe	socket	3 Standard Gems + 1 Socketed Weapon ->  Socketed Magic Weapon	3 Standard Gems + 1 Socketed Weapon ->  Socketed Magic Weapon	"{""inputs"": [""\""weap,sock\"""", ""\""gem2,qty=3\""""], ""modifiers"": {""mod 1"": ""sock"", ""mod 1 max"": 2, ""mod 1 min"": 1}, ""output"": ""\""usetype,mag\""""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::16	cube_recipe	socket	3 Flawless Gems + 1 Magic Weapon -> Socketed Magic Weapon	3 Flawless Gems + 1 Magic Weapon -> Socketed Magic Weapon	"{""inputs"": [""\""weap,mag\"""", ""\""gem3,qty=3\""""], ""modifiers"": {""mod 1"": ""sock"", ""mod 1 max"": 2, ""mod 1 min"": 1}, ""output"": ""\""usetype,mag\""""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::17	cube_recipe	other	1 Magic Shield + 1 Spiked Club + 2 Skulls (Any) -> Magic Shield of Spikes	1 Magic Shield + 1 Spiked Club + 2 Skulls (Any) -> Magic Shield of Spikes	"{""inputs"": [""\""shld,mag\"""", ""\""gemz,qty=2\"""", ""spc""], ""modifiers"": {}, ""output"": ""\""usetype,mag,suf=162\""""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::18	cube_recipe	other	4 Healing Potions (Any) + 1 Standard Ruby + 1 Magic Sword -> Sword of the Leech	4 Healing Potions (Any) + 1 Standard Ruby + 1 Magic Sword -> Sword of the Leech	"{""inputs"": [""\""swor,mag\"""", ""gemr"", ""\""hpot,qty=4\""""], ""modifiers"": {}, ""output"": ""\""usetype,mag,suf=352\""""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::19	cube_recipe	other	1 Diamond (Any) + 1 Kris + 1 Staff + 1 Belt -> Savage Polearm	1 Diamond (Any) + 1 Kris + 1 Staff + 1 Belt -> Savage Polearm	"{""inputs"": [""kri"", ""gemd"", ""staf"", ""belt""], ""modifiers"": {}, ""output"": ""\""pole,mag,pre=191\""""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::20	cube_recipe	other	1 Strangling Gas Potion + 1 Healing Potion (Any) -> Antidote Potion	1 Strangling Gas Potion + 1 Healing Potion (Any) -> Antidote Potion	"{""inputs"": [""gpl"", ""hpot""], ""modifiers"": {}, ""output"": ""yps""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::21	cube_recipe	other	2 Arrows -> Bolts	2 Arrows -> Bolts	"{""inputs"": [""\""aqv,qty=2\""""], ""modifiers"": {}, ""output"": ""cqv""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::22	cube_recipe	other	2 Bolts -> Arrows	2 Bolts -> Arrows	"{""inputs"": [""\""cqv,qty=2\""""], ""modifiers"": {}, ""output"": ""aqv""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::23	cube_recipe	other	3 Chipped Amethysts -> Flawed Amethyst	3 Chipped Amethysts -> Flawed Amethyst	"{""inputs"": [""\""gcv,qty=3\""""], ""modifiers"": {}, ""output"": ""gfv""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::24	cube_recipe	other	3 Flawed Amethysts -> Standard Amethyst	3 Flawed Amethysts -> Standard Amethyst	"{""inputs"": [""\""gfv,qty=3\""""], ""modifiers"": {}, ""output"": ""gsv""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::25	cube_recipe	other	3 Standard Amethysts -> Flawless Amethyst	3 Standard Amethysts -> Flawless Amethyst	"{""inputs"": [""\""gsv,qty=3\""""], ""modifiers"": {}, ""output"": ""gzv""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::26	cube_recipe	other	3 Flawless Amethysts -> Perfect Amethyst	3 Flawless Amethysts -> Perfect Amethyst	"{""inputs"": [""\""gzv,qty=3\""""], ""modifiers"": {}, ""output"": ""gpv""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::27	cube_recipe	other	3 Chipped Rubies -> Flawed Ruby	3 Chipped Rubies -> Flawed Ruby	"{""inputs"": [""\""gcr,qty=3\""""], ""modifiers"": {}, ""output"": ""gfr""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::28	cube_recipe	other	3 Flawed Rubies -> Standard Ruby	3 Flawed Rubies -> Standard Ruby	"{""inputs"": [""\""gfr,qty=3\""""], ""modifiers"": {}, ""output"": ""gsr""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
cube::29	cube_recipe	other	3 Standard Rubies -> Flawless Ruby	3 Standard Rubies -> Flawless Ruby	"{""inputs"": [""\""gsr,qty=3\""""], ""modifiers"": {}, ""output"": ""glr""}"	blizzhackers/d2data	0.9	True	"{""source_file"": ""cubemain.json""}"
