alias::u-5946e9d656a1::2	term::diablo-clone	Diablo Clone	暗黑克隆	alias	TermAlias	zh	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::annihilus::3	term::diablo-clone	Diablo Clone	annihilus	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::hoto::heart-of-the-oak	term::heart-of-the-oak	Heart of the Oak	HOTO	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::heart-of-the-oak::1	term::heart-of-the-oak	Heart of the Oak	heart of the oak	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-abb6f83d3a3c::2	term::heart-of-the-oak	Heart of the Oak	橡树之心	alias	TermAlias	zh	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::mf::magic-find	term::magic-find	Magic Find	MF	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::magic-find::1	term::magic-find	Magic Find	magic find	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-401bc7a4382d::2	term::magic-find	Magic Find	刷宝	alias	TermAlias	zh	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::soj::stone-of-jordan	term::stone-of-jordan	Stone of Jordan	SOJ	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::stone-of-jordan::1	term::stone-of-jordan	Stone of Jordan	stone of jordan	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-ade1601da17f::2	term::stone-of-jordan	Stone of Jordan	乔丹	alias	TermAlias	zh	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::ulc::hellfire-torch	term::hellfire-torch	Hellfire Torch	ULC	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::hellfire-torch::1	term::hellfire-torch	Hellfire Torch	hellfire torch	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::torch::2	term::hellfire-torch	Hellfire Torch	torch	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::unique-large-charm::3	term::hellfire-torch	Hellfire Torch	unique large charm	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::usc::annihilus	term::annihilus	Annihilus	USC	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::annihilus::1	term::annihilus	Annihilus	annihilus	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-49e6197ac51a::2	term::annihilus	Annihilus	毁灭	alias	TermAlias	zh	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::unique-small-charm::3	term::annihilus	Annihilus	unique small charm	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-fc925de8b2c9::the-reaper-s-toll	term::the-reaper-s-toll	The Reaper's Toll	丧钟	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::the-reaper-s-toll::1	term::the-reaper-s-toll	The Reaper's Toll	the reaper's toll	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::reaper-s-toll::2	term::the-reaper-s-toll	The Reaper's Toll	reaper's toll	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-ade1601da17f::stone-of-jordan	term::stone-of-jordan	Stone of Jordan	乔丹	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::the-stone-of-jordan-unique-ring::2	term::stone-of-jordan	Stone of Jordan	the stone of jordan unique ring	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::soj::3	term::stone-of-jordan	Stone of Jordan	soj	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::unique-ring-1-to-all-skills::4	term::stone-of-jordan	Stone of Jordan	unique ring +1 to all skills	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::increase-maximum-mana-25::5	term::stone-of-jordan	Stone of Jordan	increase maximum mana 25	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-6fd1e10ebfd5::monarch	term::monarch	Monarch	军团圣盾	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::monarch::1	term::monarch	Monarch	monarch	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::monarch-shield::2	term::monarch	Monarch	monarch shield	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-1afd748597bb::harlequin-crest	term::harlequin-crest	Harlequin Crest	军帽	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::harlequin-crest::1	term::harlequin-crest	Harlequin Crest	harlequin crest	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::shako::2	term::harlequin-crest	Harlequin Crest	shako	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-86c9a359d3b8::3	term::harlequin-crest	Harlequin Crest	谐角之冠	alias	TermAlias	zh	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-d3ddbfffdd8e::blizzard-sorceress	term::blizzard-sorceress	Blizzard Sorceress	冰法	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::blizzard-sorceress::1	term::blizzard-sorceress	Blizzard Sorceress	blizzard sorceress	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::blizz-sorc::2	term::blizzard-sorceress	Blizzard Sorceress	blizz sorc	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::cold-sorceress::3	term::blizzard-sorceress	Blizzard Sorceress	cold sorceress	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-8b9838f8fae6::fortitude	term::fortitude	Fortitude	刚毅	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::fortitude::1	term::fortitude	Fortitude	fortitude	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::fortitude-runeword::2	term::fortitude	Fortitude	fortitude runeword	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-401bc7a4382d::magic-find	term::magic-find	Magic Find	刷宝	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::mf::2	term::magic-find	Magic Find	mf	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-7ed5a3ff65c5::mephisto	term::mephisto	Mephisto	劳模	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::mephisto::1	term::mephisto	Mephisto	mephisto	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::hell-mephisto::2	term::mephisto	Mephisto	hell mephisto	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::act-3-demon-boss::3	term::mephisto	Mephisto	act 3 demon boss	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::durance-of-hate-level-3::4	term::mephisto	Mephisto	durance of hate level 3	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-4792fce44e6d::ancient-tunnels	term::ancient-tunnels	Ancient Tunnels	古代通道	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::ancient-tunnels::1	term::ancient-tunnels	Ancient Tunnels	ancient tunnels	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::ancient-tunnel::2	term::ancient-tunnels	Ancient Tunnels	ancient tunnel	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::act-2-area::3	term::ancient-tunnels	Ancient Tunnels	act 2 area	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::lost-city-cave::4	term::ancient-tunnels	Ancient Tunnels	lost city cave	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-573ea077fe26::summon-necromancer	term::summon-necromancer	Summon Necromancer	召唤死灵	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::summon-necromancer::1	term::summon-necromancer	Summon Necromancer	summon necromancer	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::summoner-necromancer::2	term::summon-necromancer	Summon Necromancer	summoner necromancer	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-5e35ad7fe1a1::guillaume-s-face	term::guillaume-s-face	Guillaume's Face	吉永	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::guillaume-s-face::1	term::guillaume-s-face	Guillaume's Face	guillaume's face	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::guillaumes-face::2	term::guillaume-s-face	Guillaume's Face	guillaumes face	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-e0b9aae04ede::hellfire-torch	term::hellfire-torch	Hellfire Torch	地狱火炬	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-24cc10fd9ca2::2	term::hellfire-torch	Hellfire Torch	火炬	alias	TermAlias	zh	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-a3d76550719f::the-pit	term::the-pit	The Pit	地穴	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::the-pit::1	term::the-pit	The Pit	the pit	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::pit-level-1::2	term::the-pit	The Pit	pit level 1	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::pit-level-2::3	term::the-pit	The Pit	pit level 2	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-cd52b632f221::gheed-s-fortune	term::gheed-s-fortune	Gheed's Fortune	基德	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::gheed-s-fortune::1	term::gheed-s-fortune	Gheed's Fortune	gheed's fortune	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::gheeds-fortune::2	term::gheed-s-fortune	Gheed's Fortune	gheeds fortune	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-c3af07a1642c::tal-rasha-s-wrappings	term::tal-rasha-s-wrappings	Tal Rasha's Wrappings	塔套	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::tal-rasha-s-wrappings::1	term::tal-rasha-s-wrappings	Tal Rasha's Wrappings	tal rasha's wrappings	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::tal-rasha-set::2	term::tal-rasha-s-wrappings	Tal Rasha's Wrappings	tal rasha set	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-7c19f3c90229::diablo	term::diablo	Diablo	大菠萝	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::diablo::1	term::diablo	Diablo	diablo	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::diablo-boss::2	term::diablo	Diablo	diablo boss	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::act-4-demon-boss::3	term::diablo	Diablo	act 4 demon boss	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::lord-of-terror::4	term::diablo	Diablo	lord of terror	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::chaos-sanctuary-boss::5	term::diablo	Diablo	chaos sanctuary boss	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-f7b597639ad4::the-countess	term::the-countess	The Countess	女伯爵	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::the-countess::1	term::the-countess	The Countess	the countess	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::countess::2	term::the-countess	The Countess	countess	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::act-1-demon-superunique::3	term::the-countess	The Countess	act 1 demon superunique	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::tower-cellar-level-5::4	term::the-countess	The Countess	tower cellar level 5	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-8dabf1352dda::bul-kathos-wedding-band	term::bul-kathos-wedding-band	Bul-Kathos' Wedding Band	婚戒	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::bul-kathos-wedding-band::1	term::bul-kathos-wedding-band	Bul-Kathos' Wedding Band	bul-kathos' wedding band	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::bul-kathos-wedding-band::2	term::bul-kathos-wedding-band	Bul-Kathos' Wedding Band	bul kathos wedding band	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-8039b7128015::andariel-s-visage	term::andariel-s-visage	Andariel's Visage	安头	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::andariel-s-visage::1	term::andariel-s-visage	Andariel's Visage	andariel's visage	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::andariels-visage::2	term::andariel-s-visage	Andariel's Visage	andariels visage	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-aa936de075ae::andariel	term::andariel	Andariel	安达利尔	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::andariel::1	term::andariel	Andariel	andariel	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::act-i-boss::2	term::andariel	Andariel	act i boss	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::catacombs-level-4::3	term::andariel	Andariel	catacombs level 4	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-a0ed08889ff3::nihlathak	term::nihlathak	Nihlathak	尼拉塞克	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::nihlathak::1	term::nihlathak	Nihlathak	nihlathak	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::halls-of-vaught::2	term::nihlathak	Nihlathak	halls of vaught	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-5c1b62e5c1b5::baal	term::baal	Baal	巴尔	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::baal::1	term::baal	Baal	baal	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::act-v-boss::2	term::baal	Baal	act v boss	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::throne-of-destruction::3	term::baal	Baal	throne of destruction	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::worldstone-chamber::4	term::baal	Baal	worldstone chamber	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::u-ecff21aed7ce::crown-of-ages	term::crown-of-ages	Crown of Ages	年纪	term_map_key	TermAlias	mixed	0.99	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
alias::crown-of-ages::1	term::crown-of-ages	Crown of Ages	crown of ages	alias	TermAlias	en	0.95	docs/tier0/bilingual-term-map.json	"{""source_scope"": ""alias_registry"", ""updated_at"": ""2026-04-21T15:37:09.779542+00:00""}"
