cc6f9d18-5821-50f1-a771-3f0bc57dc1ca	Area	hole-level-1-t3699	"Hole Level 1 
        
        
        
                                  • Diablo 2 Resurrected Area
                          
        
         • diablo2.io"	"[""Hole Level 1 • Diablo 2 Resurrected Area • diablo2.io"", ""hole level 1 t3699"", ""hole-level-1-t3699""]"	1	1	"[""diablo2-io""]"	1	{}
4e4282bc-1bdb-5074-a39a-e02dd65b1223	Area	hole-level-2-t3700	"Hole level 2 
        
        
        
                                  • Diablo 2 Resurrected Area
                          
        
         • diablo2.io"	"[""Hole level 2 • Diablo 2 Resurrected Area • diablo2.io"", ""hole level 2 t3700"", ""hole-level-2-t3700""]"	1	1	"[""diablo2-io""]"	1	{}
43a7cb37-47c6-5bff-be1d-70181bfe0a6f	Area	mausoleum-t3704	"Mausoleum 
        
        
        
                                  • Diablo 2 Resurrected Area
                          
        
         • diablo2.io"	"[""Mausoleum • Diablo 2 Resurrected Area • diablo2.io"", ""mausoleum t3704"", ""mausoleum-t3704""]"	1	1	"[""diablo2-io""]"	1	{}
9287ca7a-cf17-5abf-9500-466d9a90d2bc	Area	pit-level-1-t3701	"Pit Level 1 
        
        
        
                                  • Diablo 2 Resurrected Area
                          
        
         • diablo2.io"	"[""Pit Level 1 • Diablo 2 Resurrected Area • diablo2.io"", ""pit level 1 t3701"", ""pit-level-1-t3701""]"	1	1	"[""diablo2-io""]"	1	{}
7f2ca9d2-ef88-560a-91b6-63aa82bf841e	Area	pit-level-2-t3702	"Pit Level 2 
        
        
        
                                  • Diablo 2 Resurrected Area
                          
        
         • diablo2.io"	"[""Pit Level 2 • Diablo 2 Resurrected Area • diablo2.io"", ""pit level 2 t3702"", ""pit-level-2-t3702""]"	1	1	"[""diablo2-io""]"	1	{}
e9dd42b1-f58f-598d-8f1c-8f4fa1a656f2	Area	rogue-encampment-t3710	"Rogue Encampment 
        
        
        
                                  • Diablo 2 Resurrected Area
                          
        
         • diablo2.io"	"[""Rogue Encampment • Diablo 2 Resurrected Area • diablo2.io"", ""rogue encampment t3710"", ""rogue-encampment-t3710""]"	1	1	"[""diablo2-io""]"	1	{}
da593f4a-1c8f-58fb-91ec-58cd3cd9dbf8	Area	tower-cellar-level-1-t3705	"Tower Cellar Level 1 
        
        
        
                                  • Diablo 2 Resurrected Area
                          
        
         • diablo2.io"	"[""Tower Cellar Level 1 • Diablo 2 Resurrected Area • diablo2.io"", ""tower cellar level 1 t3705"", ""tower-cellar-level-1-t3705""]"	1	1	"[""diablo2-io""]"	1	{}
cdb03562-b031-52d7-a5e3-ff6ffd50e5b1	Area	tower-cellar-level-2-t3706	"Tower Cellar Level 2 
        
        
        
                                  • Diablo 2 Resurrected Area
                          
        
         • diablo2.io"	"[""Tower Cellar Level 2 • Diablo 2 Resurrected Area • diablo2.io"", ""tower cellar level 2 t3706"", ""tower-cellar-level-2-t3706""]"	1	1	"[""diablo2-io""]"	1	{}
10ff715a-fc48-515c-b51e-ee8892e1d518	Area	tower-cellar-level-3-t3707	"Tower Cellar Level 3 
        
        
        
                                  • Diablo 2 Resurrected Area
                          
        
         • diablo2.io"	"[""Tower Cellar Level 3 • Diablo 2 Resurrected Area • diablo2.io"", ""tower cellar level 3 t3707"", ""tower-cellar-level-3-t3707""]"	1	1	"[""diablo2-io""]"	1	{}
0a1a9e9a-4b6f-587d-996c-6b97acd985a3	Area	tower-cellar-level-4-t3708	"Tower Cellar Level 4 
        
        
        
                                  • Diablo 2 Resurrected Area
                          
        
         • diablo2.io"	"[""Tower Cellar Level 4 • Diablo 2 Resurrected Area • diablo2.io"", ""tower cellar level 4 t3708"", ""tower-cellar-level-4-t3708""]"	1	1	"[""diablo2-io""]"	1	{}
15a689cc-9801-5fb5-a778-698d2ea86697	Area	tower-cellar-level-5-t3709	"Tower Cellar Level 5 
        
        
        
                                  • Diablo 2 Resurrected Area
                          
        
         • diablo2.io"	"[""Tower Cellar Level 5 • Diablo 2 Resurrected Area • diablo2.io"", ""tower cellar level 5 t3709"", ""tower-cellar-level-5-t3709""]"	1	1	"[""diablo2-io""]"	1	{}
74f319dd-4e46-5267-884f-a494310e67f7	Area	barracks-t3723.html	barracks-t3723.html	"[""barracks t3723"", ""barracks-t3723.html""]"	0	0	[]	0	{}
5b78eaad-8593-5702-b7c6-12072e5c1fec	Area	blood-moor-t3711.html	blood-moor-t3711.html	"[""blood moor t3711"", ""blood-moor-t3711.html""]"	0	0	[]	0	{}
5e35d282-c0fc-5442-9cad-6f90a9e57f0a	Area	cold-plains-t3712.html	cold-plains-t3712.html	"[""cold plains t3712"", ""cold-plains-t3712.html""]"	0	0	[]	0	{}
17612f18-ebb7-5884-ba09-f4851a075bfa	Area	colossal-summit-t1674854.html	colossal-summit-t1674854.html	"[""colossal summit t1674854"", ""colossal-summit-t1674854.html""]"	0	0	[]	0	{}
b14f52b8-5102-58b2-87ef-287a37ac7082	Area	crystalline-passage-t3802.html	crystalline-passage-t3802.html	"[""crystalline passage t3802"", ""crystalline-passage-t3802.html""]"	0	0	[]	0	{}
b33d080d-2a08-5f11-8cbd-6c9ed6b45089	Area	den-of-evil-t3696.html	den-of-evil-t3696.html	"[""den of evil t3696"", ""den-of-evil-t3696.html""]"	0	0	[]	0	{}
b6ddd948-55f3-51cf-a6d5-17a7d5930d70	Area	drifter-cavern-t3809.html	drifter-cavern-t3809.html	"[""drifter cavern t3809"", ""drifter-cavern-t3809.html""]"	0	0	[]	0	{}
d30712d5-cb64-5aed-9427-0d49c1cef7e4	Area	frozen-tundra-t3810.html	frozen-tundra-t3810.html	"[""frozen tundra t3810"", ""frozen-tundra-t3810.html""]"	0	0	[]	0	{}
ba0c078a-3da7-535a-aadf-6a84a2c5aad0	Area	glacial-trail-t3808.html	glacial-trail-t3808.html	"[""glacial trail t3808"", ""glacial-trail-t3808.html""]"	0	0	[]	0	{}
846c3260-f0b2-5c48-b960-a9e7db54869c	Area	harrogath-t3796.html	harrogath-t3796.html	"[""harrogath t3796"", ""harrogath-t3796.html""]"	0	0	[]	0	{}
e46f29aa-2ca7-5229-938a-2cc196b764e5	Area	kurast-docks-t3762.html	kurast-docks-t3762.html	"[""kurast docks t3762"", ""kurast-docks-t3762.html""]"	0	0	[]	0	{}
28d62221-034a-5906-87a0-6b1f64fdc88a	Area	lut-gholein-t3733.html	lut-gholein-t3733.html	"[""lut gholein t3733"", ""lut-gholein-t3733.html""]"	0	0	[]	0	{}
22fe1585-3e9a-5ef0-9860-52bf99a5bf3b	Area	plains-of-despair-t3792.html	plains-of-despair-t3792.html	"[""plains of despair t3792"", ""plains-of-despair-t3792.html""]"	0	0	[]	0	{}
abc34785-5925-508e-96d6-0fffb222f8d3	Area	rogue-encampment-t3710.html	rogue-encampment-t3710.html	"[""rogue encampment t3710"", ""rogue-encampment-t3710.html""]"	0	0	[]	0	{}
593e40e1-ff27-538c-951f-c42896cf4d17	Area	throne-of-destruction-t3818.html	throne-of-destruction-t3818.html	"[""throne of destruction t3818"", ""throne-of-destruction-t3818.html""]"	0	0	[]	0	{}
ab2f861f-7d8d-5e74-8d63-b8fa4900764f	Area	worldstone-chamber-t3819.html	worldstone-chamber-t3819.html	"[""worldstone chamber t3819"", ""worldstone-chamber-t3819.html""]"	0	0	[]	0	{}
5b60c3dc-c361-505f-aabf-68cc09573a6b	Area	worldstone-keep-level-3-t3817.html	worldstone-keep-level-3-t3817.html	"[""worldstone keep level 3 t3817"", ""worldstone-keep-level-3-t3817.html""]"	0	0	[]	0	{}
acdd4eaf-c172-5a91-8db4-e8143e39f289	AreaGuide	686	85场景怪物神殿可以让87/88lv怪物掉落出90lv/91lv物品 - 91D2暗黑破坏神2资料网	"[""686"", ""85场景怪物神殿可以让87/88lv怪物掉落出90lv/91lv物品 - 91D2暗黑破坏神2资料网""]"	1	1	"[""91d2""]"	1	{}
ec9293b2-2a3d-5edf-a258-e655edb3e0d3	AreaGuide	446	MF在什么地方起作用？做什么事情不需要MF？游戏人越多对MF是好还是不好？打钱属性对于MF有影响吗？BUG KB跟MF有关系吗？ - 91D2暗黑破坏神2资料网	"[""446"", ""MF在什么地方起作用？做什么事情不需要MF？游戏人越多对MF是好还是不好？打钱属性对于MF有影响吗？BUG KB跟MF有关系吗？ - 91D2暗黑破坏神2资料网""]"	1	1	"[""91d2""]"	1	{}
68880dbe-b977-5abe-af82-9ceada0d4089	AreaGuide	387	暗黑2战网新人吸引KC的正确操作和装备选择 - 91D2暗黑破坏神2资料网	"[""387"", ""暗黑2战网新人吸引KC的正确操作和装备选择 - 91D2暗黑破坏神2资料网""]"	1	1	"[""91d2""]"	1	{}
dbf23ccf-00e7-5f55-adde-1b5c62a8b002	AreaGuide	380	暗黑2母牛关之牛场kc数据测试报告 - 91D2暗黑破坏神2资料网	"[""380"", ""暗黑2母牛关之牛场kc数据测试报告 - 91D2暗黑破坏神2资料网""]"	1	1	"[""91d2""]"	1	{}
88ad79f1-1f93-5ce8-b18b-ac33dbb40930	AreaGuide	895	暗黑2法师SOR或者穿TP+情况下ACT5翻箱子攻略 - 91D2暗黑破坏神2资料网	"[""895"", ""暗黑2法师SOR或者穿TP+情况下ACT5翻箱子攻略 - 91D2暗黑破坏神2资料网""]"	1	1	"[""91d2""]"	1	{}
a60c3eb5-dcbd-5e76-ae14-0229a5fbaafd	AreaGuide	344	暗黑2物价表中有交易价值物品的Drop率 - 91D2暗黑破坏神2资料网	"[""344"", ""暗黑2物价表中有交易价值物品的Drop率 - 91D2暗黑破坏神2资料网""]"	1	1	"[""91d2""]"	1	{}
2e3ff684-a0f1-5c06-b078-d2aba5dcb5ad	AreaGuide	357	暗黑HC专家模式FZ MF热刺专用对象应该是PT冰冷乌鸦 - 91D2暗黑破坏神2资料网	"[""357"", ""暗黑HC专家模式FZ MF热刺专用对象应该是PT冰冷乌鸦 - 91D2暗黑破坏神2资料网""]"	1	1	"[""91d2""]"	1	{}
4aa576bb-b1e0-5405-b795-9c421aa02afd	AreaGuide	520	暗黑游戏背景资料介绍 - 91D2暗黑破坏神2资料网	"[""520"", ""暗黑游戏背景资料介绍 - 91D2暗黑破坏神2资料网""]"	1	1	"[""91d2""]"	1	{}
0db90844-98ad-569a-9bc0-0239f51ae66c	AreaPage	act1	The Arreat Summit - Maps: Act I	"[""The Arreat Summit - Maps: Act I"", ""act1""]"	1	1	"[""arreat-summit""]"	1	{}
f6deeb42-b3e4-54f6-a053-fbca05d5bafd	AreaPage	act2	The Arreat Summit - Maps: Act II	"[""The Arreat Summit - Maps: Act II"", ""act2""]"	1	1	"[""arreat-summit""]"	1	{}
7257478e-aeba-54d3-b161-c27b494e1eb2	AreaPage	act3	The Arreat Summit - Maps: Act III	"[""The Arreat Summit - Maps: Act III"", ""act3""]"	1	1	"[""arreat-summit""]"	1	{}
f6b9d327-7727-5123-b3b6-e3fd30f54b71	AreaPage	act4	The Arreat Summit - Maps: Act IV	"[""The Arreat Summit - Maps: Act IV"", ""act4""]"	1	1	"[""arreat-summit""]"	1	{}
a2af295c-05c4-55f5-b82d-8736b3574ef5	AreaPage	act5	The Arreat Summit - Maps: Act V	"[""The Arreat Summit - Maps: Act V"", ""act5""]"	1	1	"[""arreat-summit""]"	1	{}
8e9285b2-d55f-59a9-a3a9-a8b61635af94	AreaPage	act1	act1	"[""act1""]"	0	0	[]	0	{}
3ef8b6d3-bf5b-541c-9c64-fdca2e3cf1b6	AreaPage	act2	act2	"[""act2""]"	0	0	[]	0	{}
b9767f8b-39fd-524e-9acf-3683642b2e19	BaseItem	ancient-armor-t5	"Ancient Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Ancient Armor • Diablo 2 Resurrected Base Item • diablo2.io"", ""ancient armor t5"", ""ancient-armor-t5""]"	1	1	"[""diablo2-io""]"	1	{}
44a66e26-7a94-5000-a435-ea51ab2af1b9	BaseItem	archon-plate-t1405	"Archon Plate 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Archon Plate • Diablo 2 Resurrected Base Item • diablo2.io"", ""archon plate t1405"", ""archon-plate-t1405""]"	1	1	"[""diablo2-io""]"	1	{}
8acb3407-1fe6-5be2-9693-7e1cb9c3e38d	BaseItem	breast-plate-t1400	"Breast Plate 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Breast Plate • Diablo 2 Resurrected Base Item • diablo2.io"", ""breast plate t1400"", ""breast-plate-t1400""]"	1	1	"[""diablo2-io""]"	1	{}
4143b605-c7da-5d51-84b2-4f6f4740b31c	BaseItem	demonhide-armor-t1395	"Demonhide Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Demonhide Armor • Diablo 2 Resurrected Base Item • diablo2.io"", ""demonhide armor t1395"", ""demonhide-armor-t1395""]"	1	1	"[""diablo2-io""]"	1	{}
a1d5ca2c-0098-5108-b53b-f87d071880ce	BaseItem	dusk-shroud-t1390	"Dusk Shroud 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Dusk Shroud • Diablo 2 Resurrected Base Item • diablo2.io"", ""dusk shroud t1390"", ""dusk-shroud-t1390""]"	1	1	"[""diablo2-io""]"	1	{}
563797e5-3b14-5dfc-be11-3c689fcf75d4	BaseItem	ghost-armor-t1389	"Ghost Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Ghost Armor • Diablo 2 Resurrected Base Item • diablo2.io"", ""ghost armor t1389"", ""ghost-armor-t1389""]"	1	1	"[""diablo2-io""]"	1	{}
1b0fda11-0098-5bbb-9d1f-25d326d6b840	BaseItem	great-hauberk-t1402	"Great Hauberk 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Great Hauberk • Diablo 2 Resurrected Base Item • diablo2.io"", ""great hauberk t1402"", ""great-hauberk-t1402""]"	1	1	"[""diablo2-io""]"	1	{}
20355a54-8942-52e3-a46c-736a5809e633	BaseItem	hard-leather-armor-t1394	"Hard Leather Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Hard Leather Armor • Diablo 2 Resurrected Base Item • diablo2.io"", ""hard leather armor t1394"", ""hard-leather-armor-t1394""]"	1	1	"[""diablo2-io""]"	1	{}
59ce20df-5196-5829-8fed-0ce467063882	BaseItem	leather-armor-t1391	"Leather Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Leather Armor • Diablo 2 Resurrected Base Item • diablo2.io"", ""leather armor t1391"", ""leather-armor-t1391""]"	1	1	"[""diablo2-io""]"	1	{}
37bc7579-1a6f-5238-a5c6-784beb42383a	BaseItem	light-plate-t1403	"Light Plate 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Light Plate • Diablo 2 Resurrected Base Item • diablo2.io"", ""light plate t1403"", ""light-plate-t1403""]"	1	1	"[""diablo2-io""]"	1	{}
7c9619da-1837-528a-8d7b-49d01ab53870	BaseItem	mage-plate-t1404	"Mage Plate 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Mage Plate • Diablo 2 Resurrected Base Item • diablo2.io"", ""mage plate t1404"", ""mage-plate-t1404""]"	1	1	"[""diablo2-io""]"	1	{}
eb8a0ade-117a-5f0e-9fc1-53d0cad5cda5	BaseItem	mask-t256	"Mask 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Mask • Diablo 2 Resurrected Base Item • diablo2.io"", ""mask t256"", ""mask-t256""]"	1	1	"[""diablo2-io""]"	1	{}
92a4bfd1-42f7-5e45-88dd-ae38a435d589	BaseItem	ornate-plate-t136	"Ornate Plate 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Ornate Plate • Diablo 2 Resurrected Base Item • diablo2.io"", ""ornate plate t136"", ""ornate-plate-t136""]"	1	1	"[""diablo2-io""]"	1	{}
4dcf7114-269f-519b-b1fc-545b3a39a553	BaseItem	quilted-armor-t1388	"Quilted Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Quilted Armor • Diablo 2 Resurrected Base Item • diablo2.io"", ""quilted armor t1388"", ""quilted-armor-t1388""]"	1	1	"[""diablo2-io""]"	1	{}
521b8972-5c63-585e-91d1-41ea5a7652d5	BaseItem	sacred-armor-t80	"Sacred Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Sacred Armor • Diablo 2 Resurrected Base Item • diablo2.io"", ""sacred armor t80"", ""sacred-armor-t80""]"	1	1	"[""diablo2-io""]"	1	{}
8bfb3a83-a5a6-5af9-8357-605581d5039d	BaseItem	scarab-husk-t1396	"Scarab Husk 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Scarab Husk • Diablo 2 Resurrected Base Item • diablo2.io"", ""scarab husk t1396"", ""scarab-husk-t1396""]"	1	1	"[""diablo2-io""]"	1	{}
3ef1ac4a-accf-597c-aae3-1ddc7ee3ec78	BaseItem	scythe-t61	"Scythe 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Scythe • Diablo 2 Resurrected Base Item • diablo2.io"", ""scythe t61"", ""scythe-t61""]"	1	1	"[""diablo2-io""]"	1	{}
16484802-1ae5-5f2f-a109-25a0aa498f81	BaseItem	serpentskin-armor-t1392	"Serpentskin Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Serpentskin Armor • Diablo 2 Resurrected Base Item • diablo2.io"", ""serpentskin armor t1392"", ""serpentskin-armor-t1392""]"	1	1	"[""diablo2-io""]"	1	{}
a9829c2d-7bd5-5baf-91d0-eeb5d9391a83	BaseItem	shako-t62	"Shako 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Shako • Diablo 2 Resurrected Base Item • diablo2.io"", ""shako t62"", ""shako-t62""]"	1	1	"[""diablo2-io""]"	1	{}
233e9cea-4a43-581e-8667-d1ab9751e863	BaseItem	studded-leather-t1397	"Studded Leather 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Studded Leather • Diablo 2 Resurrected Base Item • diablo2.io"", ""studded leather t1397"", ""studded-leather-t1397""]"	1	1	"[""diablo2-io""]"	1	{}
b1500d4d-e8ac-5438-a3dd-f614892d0b35	BaseItem	trellised-armor-t1398	"Trellised Armor 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Trellised Armor • Diablo 2 Resurrected Base Item • diablo2.io"", ""trellised armor t1398"", ""trellised-armor-t1398""]"	1	1	"[""diablo2-io""]"	1	{}
4f8e508c-5d1d-516d-b1f4-993097f3f051	BaseItem	war-belt-t254	"War Belt 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""War Belt • Diablo 2 Resurrected Base Item • diablo2.io"", ""war belt t254"", ""war-belt-t254""]"	1	1	"[""diablo2-io""]"	1	{}
8fb3a842-1386-5125-b743-f0f83ca8f1bf	BaseItem	wire-fleece-t1399	"Wire Fleece 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Wire Fleece • Diablo 2 Resurrected Base Item • diablo2.io"", ""wire fleece t1399"", ""wire-fleece-t1399""]"	1	1	"[""diablo2-io""]"	1	{}
050157a4-4473-5c2b-85c1-8c812f246619	BaseItem	wyrmhide-t1393	"Wyrmhide 
        
        
        
                                  • Diablo 2 Resurrected Base Item
                          
        
         • diablo2.io"	"[""Wyrmhide • Diablo 2 Resurrected Base Item • diablo2.io"", ""wyrmhide t1393"", ""wyrmhide-t1393""]"	1	1	"[""diablo2-io""]"	1	{}
bd0c0cf8-70bf-537f-a144-c19f165b74c8	BaseItem	ancient-armor-t5.html	ancient-armor-t5.html	"[""ancient armor t5"", ""ancient-armor-t5.html""]"	0	0	[]	0	{}
35ee5ee9-a45d-5f39-b612-5a8a6790aa80	BaseItem	battle-scythe-t1793.html	battle-scythe-t1793.html	"[""battle scythe t1793"", ""battle-scythe-t1793.html""]"	0	0	[]	0	{}
a579dad1-766e-5dcd-9fb6-dc28a0c41557	BaseItem	chaos-armor-t1428.html	chaos-armor-t1428.html	"[""chaos armor t1428"", ""chaos-armor-t1428.html""]"	0	0	[]	0	{}
4624543f-1f33-578a-ba3a-ea1458498bc2	BaseItem	death-mask-t1496.html	death-mask-t1496.html	"[""death mask t1496"", ""death-mask-t1496.html""]"	0	0	[]	0	{}
c24e6c92-1801-5761-b647-ceb2e60aa661	BaseItem	decapitator-t1612.html	decapitator-t1612.html	"[""decapitator t1612"", ""decapitator-t1612.html""]"	0	0	[]	0	{}
1117bc68-daca-5a32-893b-2f246702f0a4	BaseItem	demonhead-t1497.html	demonhead-t1497.html	"[""demonhead t1497"", ""demonhead-t1497.html""]"	0	0	[]	0	{}
3bda6563-225d-5312-bb79-30aff9a03191	BaseItem	dimensional-shard-t1785.html	dimensional-shard-t1785.html	"[""dimensional shard t1785"", ""dimensional-shard-t1785.html""]"	0	0	[]	0	{}
d291bffa-63a0-5b97-9b8e-1ed08eeb58f1	BaseItem	full-plate-mail-t1427.html	full-plate-mail-t1427.html	"[""full plate mail t1427"", ""full-plate-mail-t1427.html""]"	0	0	[]	0	{}
6e2ef9ac-5b45-579e-a045-4338b5661cf7	BaseItem	jared-s-stone-t1775.html	jared-s-stone-t1775.html	"[""jared s stone t1775"", ""jared-s-stone-t1775.html""]"	0	0	[]	0	{}
c94a1f92-1d1a-5502-be2e-0f4b578d5958	BaseItem	mask-t256.html	mask-t256.html	"[""mask t256"", ""mask-t256.html""]"	0	0	[]	0	{}
22040793-ac70-558f-b2bc-efd47bf29ed6	BaseItem	occult-tome-t1673950.html	occult-tome-t1673950.html	"[""occult tome t1673950"", ""occult-tome-t1673950.html""]"	0	0	[]	0	{}
d1727c6e-2ccf-56fa-9bae-673cf59157a3	BaseItem	scythe-t61.html	scythe-t61.html	"[""scythe t61"", ""scythe-t61.html""]"	0	0	[]	0	{}
ff6df691-9617-59c9-968e-0aea2dd37709	BaseItem	shadow-plate-t1429.html	shadow-plate-t1429.html	"[""shadow plate t1429"", ""shadow-plate-t1429.html""]"	0	0	[]	0	{}
f0ad4a24-0e5d-5cda-a63e-8c6536bfbfb7	BaseItem	short-bow-t1615.html	short-bow-t1615.html	"[""short bow t1615"", ""short-bow-t1615.html""]"	0	0	[]	0	{}
71de7dfb-0a76-5426-a418-525cacbf3e24	BaseItem	short-staff-t1744.html	short-staff-t1744.html	"[""short staff t1744"", ""short-staff-t1744.html""]"	0	0	[]	0	{}
c1512182-4d31-50ae-9f6d-05b2d697b15e	BaseItem	swirling-crystal-t1780.html	swirling-crystal-t1780.html	"[""swirling crystal t1780"", ""swirling-crystal-t1780.html""]"	0	0	[]	0	{}
45d1fef9-aa23-57e0-9305-e203f48b98cc	BaseItem	thresher-t1799.html	thresher-t1799.html	"[""thresher t1799"", ""thresher-t1799.html""]"	0	0	[]	0	{}
6965a18e-f3f3-5ee1-9655-1ba04a438c51	BaseItem	war-spike-t1598.html	war-spike-t1598.html	"[""war spike t1598"", ""war-spike-t1598.html""]"	0	0	[]	0	{}
31498949-a5b7-5243-ad71-4dcbb8ede14f	BaseItem	winged-helm-t1505.html	winged-helm-t1505.html	"[""winged helm t1505"", ""winged-helm-t1505.html""]"	0	0	[]	0	{}
c34393e1-a85c-5a8b-92e8-6866d84529e2	BuildGuide	1308	KN打钥匙的新选择-拳击野蛮人 - 91D2暗黑破坏神2资料网	"[""1308"", ""KN打钥匙的新选择-拳击野蛮人 - 91D2暗黑破坏神2资料网""]"	1	1	"[""91d2""]"	1	{}
